datetime,price_raw,log_price,log_price_seasonal,log_price_resid,temp_raw,temp_seasonal,temp_resid
2026-04-09 16:00:00+00:00,0.84,6.908594926379581,6.9460743776063945,-0.03747945122681351,23.1,14.64770680804358,8.452293573426147
2026-04-09 17:00:00+00:00,33.51,6.940716054933745,6.964166357848568,-0.023450302914823418,22.2,14.004363198793833,8.19563756414562
2026-04-09 18:00:00+00:00,69.03,6.974506974242121,6.974812420466115,-0.00030544622399464316,17.95,13.071696479901167,4.878304283038286
2026-04-09 19:00:00+00:00,84.86,6.989206225391118,6.975025634509317,0.014180590881800903,16.85,11.980882211563525,4.869118169906201
2026-04-09 20:00:00+00:00,61.66,6.967588999883588,6.96713073611421,0.00045826376937796454,16.0,10.915176742217128,5.0848232577828725
2026-04-09 21:00:00+00:00,67.33,6.972915481835579,6.960192305382562,0.012723176453016904,13.85,10.037735420281093,3.8122649611886334
2026-04-09 22:00:00+00:00,35.43,6.942572078357499,6.949377788404915,-0.006805710047415481,12.5,9.421716388828914,3.078283611171086
2026-04-09 23:00:00+00:00,17.17,6.9247795403879175,6.9421071588646255,-0.01732761847670794,11.8,9.023484132644455,2.776516058090408
2026-04-10 00:00:00+00:00,32.16,6.939408972783932,6.94343120216388,-0.004022229379947895,11.45,8.717370921818809,2.732628887446328
2026-04-10 01:00:00+00:00,11.37,6.919061126351107,6.937386769825735,-0.018325643474628173,10.65,8.376037576796824,2.2739620417334496
2026-04-10 02:00:00+00:00,11.0,6.918695219020472,6.934814902820855,-0.0161196838003832,9.7,7.95373238188772,1.7462674273774166
2026-04-10 03:00:00+00:00,9.41,6.917121280732461,6.939958701114226,-0.02283742038176495,9.05,7.526414696655996,1.5235854940788673
2026-04-10 04:00:00+00:00,19.41,6.926979307549802,6.9574846559611006,-0.030505348411298705,8.8,7.265275199757593,1.5347249909772707
2026-04-10 05:00:00+00:00,72.0,6.977281341630747,6.983486208241688,-0.0062048666109406625,8.25,7.356266995088479,0.8937330049115211
2026-04-10 06:00:00+00:00,98.7,7.001882941706835,6.985165397869851,0.016717543836984206,8.2,7.90762420681065,0.292375602454487
2026-04-10 07:00:00+00:00,100.99,7.003965054029298,6.962264983437281,0.04170007059201719,9.0,8.893500335543676,0.10649966445632408
2026-04-10 08:00:00+00:00,44.57,6.951360596462858,6.941683869423286,0.009676727039572341,10.45,10.161538764152947,0.2884610451121894
2026-04-10 09:00:00+00:00,19.4,6.926969497905941,6.929056044361571,-0.0020865464556303337,11.55,11.49717119690137,0.0528289938334936
2026-04-10 10:00:00+00:00,21.35,6.928880560597086,6.926888494681676,0.001992065915409569,13.2,12.707687642488034,0.49231216677710243
2026-04-10 11:00:00+00:00,0.01,6.907765278932137,6.921535954773324,-0.01377067584118663,14.5,13.681224785032661,0.8187752149673386
2026-04-10 12:00:00+00:00,0.0,6.907755278982137,6.919565929757604,-0.011810650775466947,14.7,14.393489672376045,0.30651013688909146
2026-04-10 13:00:00+00:00,0.04,6.907795278182158,6.918550996137799,-0.010755717955640343,16.4,14.867158747362279,1.5328408711679948
2026-04-10 14:00:00+00:00,0.0,6.907755278982137,6.919006087773745,-0.011250808791608335,17.1,15.116233704426987,1.9837666770427393
2026-04-10 15:00:00+00:00,2.0,6.90975328164481,6.931006918441468,-0.021253636796657815,17.2,15.11422064982266,2.085780113116794
2026-04-10 16:00:00+00:00,13.05,6.9207208613721605,6.946407832637817,-0.025686971265656666,16.6,14.80747200885568,1.792528372614047
2026-04-10 17:00:00+00:00,48.0,6.954638864880987,6.964500681408243,-0.009861816527255485,16.25,14.164504438205139,2.085495561794861
2026-04-10 18:00:00+00:00,91.59,6.995390627927437,6.975147255103408,0.020243372824028327,15.7,13.227440857127844,2.472558952137293
2026-04-10 19:00:00+00:00,110.2,7.012295458256061,6.975360479382218,0.036934978873842894,14.5,12.128224789923449,2.3717752100765512
2026-04-10 20:00:00+00:00,99.0,7.002155954403621,6.96746520198259,0.03469075242103159,13.8,11.05247284254675,2.747527348188113
2026-04-10 21:00:00+00:00,90.0,6.993932975223189,6.960526438162852,0.033406537060336916,12.75,10.165932355402143,2.584067644597857
2026-04-10 22:00:00+00:00,92.0,6.9957661563048505,6.949711402020724,0.04605475428412653,12.15,9.543204780215117,2.6067948383151567
2026-04-10 23:00:00+00:00,37.93,6.944983624072256,6.942440423444726,0.0025432006275298846,11.8,9.140371462855876,2.659628727878987
2026-04-11 00:00:00+00:00,22.62,6.9301232404440825,6.937882073312655,-0.007758832868572263,11.2,8.830299428033628,2.3697003812315085
2026-04-11 01:00:00+00:00,18.17,6.925762177274595,6.93287980034484,-0.007117623070245216,10.9,8.484299469816676,2.415700148713597
2026-04-11 02:00:00+00:00,20.75,6.928292930199685,6.930517155558097,-0.0022242253584119354,10.65,8.056603990271638,2.5933956282586355
2026-04-11 03:00:00+00:00,16.42,6.924041928544818,6.931382042711137,-0.007340114166319189,10.5,7.624840514998305,2.875159485001695
2026-04-11 04:00:00+00:00,19.76,6.927322584474666,6.9336538570368695,-0.006331272562203338,10.25,7.362763952289376,2.8872360477106236
2026-04-11 05:00:00+00:00,30.81,6.938100179934103,6.935151891340313,0.002948288593789705,10.5,7.458287342111205,3.0417126578887954
2026-04-11 06:00:00+00:00,30.29,6.93759559499302,6.937304114178657,0.0002914808143632541,10.9,8.019666925552782,2.8803326929774915
2026-04-11 07:00:00+00:00,28.51,6.935866431943168,6.9363680151766,-0.0005015832334320791,12.2,9.018791513752785,3.181208295512352
2026-04-11 08:00:00+00:00,7.73,6.915455555608325,6.926991309538399,-0.011535753930073334,14.05,10.299656932406904,3.750343258327959
2026-04-11 09:00:00+00:00,-0.89,6.906864882696991,6.916204328797286,-0.009339446100295135,14.1,11.64436795146353,2.4556324300061974
2026-04-11 10:00:00+00:00,-7.14,6.9005896671972256,6.911573630346952,-0.010983963149726605,15.3,12.85878400031471,2.4412161904201533
2026-04-11 11:00:00+00:00,-19.36,6.888205419737422,6.904677343355518,-0.016471923618095907,16.5,13.832081700431551,2.6679182995684485
2026-04-11 12:00:00+00:00,-41.07,6.865818079518611,6.8995151470118,-0.033697067493188904,15.25,14.542732903323744,0.7072670966762562
2026-04-11 13:00:00+00:00,-27.47,6.879900923345851,6.903596572551346,-0.023695649205495606,15.45,15.016260624652963,0.43373918461217364
2026-04-11 14:00:00+00:00,-14.32,6.893331758316413,6.912546077929435,-0.019214319613022113,13.9,15.267977143964824,-1.3679775254345508
2026-04-11 15:00:00+00:00,-0.81,6.906944950754882,6.921571920394426,-0.014626969639543574,10.75,15.270467145925508,-4.520467145925508
2026-04-11 16:00:00+00:00,8.64,6.916358167789405,6.935551769984482,-0.019193602195076487,9.75,14.967516637567279,-5.217516637567279
2026-04-11 17:00:00+00:00,15.29,6.922929564953049,6.9476189048303905,-0.024689339877341787,9.8,14.324929854035261,-4.524929663300398
2026-04-11 18:00:00+00:00,18.3,6.9258898491776195,6.9584203581008355,-0.03253050892321596,9.65,13.383504607878958,-3.7335049893486847
2026-04-11 19:00:00+00:00,34.26,6.941441474136934,6.957692553047632,-0.01625107891069799,9.15,12.275944075638362,-3.1259444571080888
2026-04-11 20:00:00+00:00,33.3,6.94051284322031,6.9580233053886635,-0.017510462168353946,8.75,11.19020938494639,-2.4402093849463906
2026-04-11 21:00:00+00:00,25.3,6.932740531676045,6.955635625351829,-0.022895093675783684,8.4,10.294624542510062,-1.894624923979789
2026-04-11 22:00:00+00:00,17.12,6.924730383188098,6.949210531117226,-0.024480147929127227,8.05,9.665226432571144,-1.6152262418362806
2026-04-11 23:00:00+00:00,14.33,6.921983574992768,6.938341812779025,-0.01635823778625678,7.7,9.2578151825131,-1.5578153732479638
2026-04-12 00:00:00+00:00,10.7,6.918398439080617,6.931865604417017,-0.013467165336400022,7.8,8.94380085555602,-1.143800664821157
2026-04-12 01:00:00+00:00,13.0,6.920671504248683,6.926921824590105,-0.006250320341421478,7.2,8.593151966197514,-1.393152156932377
2026-04-12 02:00:00+00:00,10.31,6.9180124934347855,6.92210724045003,-0.004094747015244593,6.9,8.16008618231569,-1.2600860869482577
2026-04-12 03:00:00+00:00,11.59,6.91927862941678,6.921819621270296,-0.0025409918535155285,6.6,7.723892251529442,-1.1238923468968736
2026-04-12 04:00:00+00:00,11.67,6.919357709712977,6.923283369097186,-0.00392565938420919,6.15,7.460878283118738,-1.3108781877513067
2026-04-12 05:00:00+00:00,14.0,6.921658184151129,6.923631133982848,-0.0019729498317193617,5.8,7.560909225582914,-1.7609090348480505
2026-04-12 06:00:00+00:00,16.0,6.923628628138427,6.92202588890613,0.0016027392322977008,6.0,8.132264235287757,-2.1322642352877565
2026-04-12 07:00:00+00:00,16.06,6.9236876815128525,6.915658318008362,0.008029363504490128,7.0,9.144577956814501,-2.1445779568145014
2026-04-12 08:00:00+00:00,19.99,6.927548102308689,6.9100528540405834,0.01749524826810589,8.8,10.43821410247309,-1.6382139117382266
2026-04-12 09:00:00+00:00,15.87,6.92350066719587,6.902111450206631,0.021389216989239124,10.35,11.7919630000167,-1.4419626185469738
2026-04-12 10:00:00+00:00,17.86,6.925457663095142,6.901272095240077,0.024185567855065315,12.15,13.010256642590445,-0.8602570240601715
2026-04-12 11:00:00+00:00,4.0,6.911747300251674,6.8905355060940785,0.021211794157595776,12.85,13.983304257576673,-1.1333038761069467
2026-04-12 12:00:00+00:00,0.0,6.907755278982137,6.879720556091826,0.02803472289031106,12.55,14.692329630127512,-2.1423294393926486
2026-04-12 13:00:00+00:00,5.98,6.913717469746355,6.885644743477788,0.02807272626856694,13.05,15.165692193718144,-2.1156920029832804
2026-04-12 14:00:00+00:00,26.47,6.933881010508291,6.903201801287837,0.03067920922045353,13.7,15.420014206431363,-1.720014397166226
2026-04-12 15:00:00+00:00,30.97,6.938255385630463,6.915494638910908,0.022760746719555414,13.95,15.426969281728098,-1.4769694724629616
2026-04-12 16:00:00+00:00,46.13,6.95285291988517,6.927677184517987,0.025175735367183094,13.85,15.127793361377874,-1.2777929799081473
