target_time,origin_time,horizon_h,observed_resid,forecast_resid,resid_error,resid_forecast_sd,observed_log_price,forecast_log_price,log_price_error,observed_price,forecast_price,price_error,forecast_price_lo95,forecast_price_hi95
2025-06-03 02:00:00+00:00,2025-06-02 02:00:00+00:00,24,-0.0285456395094767,-0.0042740700717245304,0.02427156943775217,0.020013391872245632,6.905342370257847,6.929613939695599,0.02427156943775266,-2.41,22.099311473369312,24.509311473369312,-17.217640139552486,62.98916747211274
2025-06-03 03:00:00+00:00,2025-06-02 03:00:00+00:00,24,-0.0445268838832317,-0.0071428382025795975,0.0373840456806521,0.020013391872245632,6.899007125224427,6.93639117090508,0.037384045680652456,-8.71,29.049840895104126,37.759840895104126,-10.534475763357818,70.2177580802504
2025-06-03 04:00:00+00:00,2025-06-02 04:00:00+00:00,24,-0.0480667871080271,-0.00855018173920187,0.03951660536882523,0.020013391872245632,6.907745278932136,6.9472618843009615,0.039516605368825175,-0.01,40.297370358067155,40.30737035806715,0.28039655298948674,81.91525346621097
2025-06-03 05:00:00+00:00,2025-06-02 05:00:00+00:00,24,-0.0596588058948386,-0.0087407304597216,0.050918075435117005,0.020013391872245632,6.912225273653589,6.963143349088706,0.05091807543511706,4.48,56.950706071385184,52.47070607138518,16.293130724867638,99.23481847013932
2025-06-03 06:00:00+00:00,2025-06-02 06:00:00+00:00,24,-0.0221292704134672,-0.007896040810927804,0.014233229602539397,0.020013391872245632,6.952929389292665,6.9671626188952045,0.014233229602539588,46.21,61.20742485144956,14.997424851449559,20.386106897509308,103.66183050447967
2025-06-03 07:00:00+00:00,2025-06-02 07:00:00+00:00,24,-0.0160468780654632,-0.007455761037748461,0.00859111702771474,0.020013391872245632,6.945176296731638,6.953767413759353,0.008591117027714645,38.13,47.08711704873531,8.957117048735306,6.808963005001374,88.97662910852091
2025-06-03 08:00:00+00:00,2025-06-02 08:00:00+00:00,24,-0.0362511524930964,-0.008721196294157081,0.027529956198939318,0.020013391872245632,6.907755278982137,6.935285235181076,0.027529956198939054,0.0,27.91240699460195,27.91240699460195,-11.62815615270199,69.03482027628456
2025-06-03 09:00:00+00:00,2025-06-02 09:00:00+00:00,24,-0.0251445125408507,-0.0008830876876809014,0.024261424853169795,0.020013391872245632,6.907745278932136,6.932006703785306,0.024261424853169622,-0.01,24.547882259863627,24.55788225986363,-14.86325818388184,65.53569518484574
2025-06-03 10:00:00+00:00,2025-06-02 10:00:00+00:00,24,-0.0214299544782017,-0.002143194986822722,0.01928675949137898,0.020013391872245632,6.907655273981804,6.926942033473183,0.019286759491379257,-0.1,19.372003141706614,19.472003141706615,-19.840037482130356,60.15275110790003
2025-06-03 11:00:00+00:00,2025-06-02 11:00:00+00:00,24,-0.0176573387624427,-0.002029170082091426,0.015628168680351273,0.020013391872245632,6.906184045240652,6.921812213921003,0.015628168680350996,-1.57,14.15619821593134,15.72619821593134,-24.855206767525942,54.72828396120485
2025-06-03 12:00:00+00:00,2025-06-02 12:00:00+00:00,24,-0.0186647065651097,-0.0011210768551486348,0.017543629709961064,0.020013391872245632,6.901938393660572,6.919482023370533,0.017543629709961372,-5.8,11.795772215380453,17.595772215380453,-27.124834590436194,52.27342733324349
