datetime,price_raw,log_price,log_price_seasonal,log_price_resid,split
2025-04-04 08:00:00+00:00,39.88,6.946860600862717,6.936867163865408,0.009993436997309146,test_2025
2025-04-04 09:00:00+00:00,7.82,6.915544861256967,6.929854878510358,-0.01431001725339165,test_2025
2025-04-04 10:00:00+00:00,0.0,6.907755278982137,6.928343605087276,-0.020588326105139387,test_2025
2025-04-04 11:00:00+00:00,-0.01,6.907745278932136,6.9254528868625815,-0.017707607930445235,test_2025
2025-04-04 12:00:00+00:00,-0.02,6.907735278782134,6.923709449766114,-0.015974170983979796,test_2025
2025-04-04 13:00:00+00:00,-0.01,6.907745278932136,6.922111707139037,-0.014366428206900927,test_2025
2025-04-04 14:00:00+00:00,0.0,6.907755278982137,6.9220753231495635,-0.014320044167426715,test_2025
2025-04-04 15:00:00+00:00,19.5,6.92706759001451,6.929200190090692,-0.0021326000761821007,test_2025
2025-04-04 16:00:00+00:00,32.83,6.940057886360763,6.938589288719269,0.001468597641493652,test_2025
2025-04-04 17:00:00+00:00,54.23,6.960565921614376,6.952010408121452,0.00855551349292405,test_2025
2025-04-04 18:00:00+00:00,52.33,6.958762032320722,6.961915114763127,-0.0031530824424050863,test_2025
2025-04-04 19:00:00+00:00,50.02,6.956564490589213,6.962563298327755,-0.005998807738541778,test_2025
2025-04-04 20:00:00+00:00,51.4,6.957877888385347,6.956495773675751,0.0013821147095960384,test_2025
2025-04-04 21:00:00+00:00,56.82,6.963019678085814,6.9504948834625555,0.012524794623258728,test_2025
2025-04-04 22:00:00+00:00,48.64,6.95524936551045,6.9416741694407404,0.01357519606970925,test_2025
2025-04-04 23:00:00+00:00,54.03,6.960376191694347,6.93545871254029,0.024917479154057176,test_2025
2025-04-05 00:00:00+00:00,37.3,6.944376462437782,6.93147934142538,0.01289712101240248,test_2025
