branch,path,raw_slope,raw_intercept,iso_slope,iso_intercept,raw_corr,resid_corr,mean_wind,mean_price,n_days
Stochastic covariance,5,-0.35933065744527837,90.11442705988156,-0.6490738171426177,96.3631937977724,-0.21148348342501924,-0.433919873713374,21.56657207858914,82.36489653604114,721
Stochastic covariance,6,-0.3655452155909904,95.18405129749489,-0.6207518153866547,100.60861047818561,-0.18753796773449122,-0.364422534394481,21.255559946466853,87.41418305435644,721
Stochastic covariance,7,-0.14565104485283517,90.6045664486003,-0.5783451435229093,99.88969151329896,-0.08006670607772522,-0.3833556287789373,21.458866883642205,87.4790600656399,721
Stochastic covariance,8,-0.6685847568287435,104.28227800527249,-0.9073329201849542,110.01897016745255,-0.4405127940730563,-0.6687178111646562,24.028214841682157,88.21737982831762,721
Stochastic covariance,9,-0.2108244903765603,90.72256160015809,-0.386363866712381,94.34572932860742,-0.1082590774313913,-0.25404544126089607,20.640199390465646,86.37110208239258,721
Stochastic covariance,10,-0.4292141887368293,95.29522934989404,-0.5937494178905036,99.2393777302468,-0.26907658739258067,-0.41281846486591295,23.971452196835962,85.00634194238542,721
Stochastic covariance,11,-0.512914638248019,98.04041336627176,-0.6700670781740348,101.95138230736548,-0.3167246763380794,-0.4606578416118479,24.886466560334124,85.27578037320657,721
Stochastic covariance,12,-0.5553432398827437,97.88919546184754,-0.6597549909604039,100.20577076193908,-0.3123359848176347,-0.4057209268837336,22.18692126299555,85.56783872463225,721
Stochastic covariance,13,-0.40993182934434536,89.58747986521294,-0.6268179020342903,94.35498276984563,-0.2320489129404425,-0.42559889780201793,21.981600042378904,80.57652234792482,721
Stochastic covariance,14,-0.11840275616737346,84.26597465029418,-0.35116695318317814,89.75967841398922,-0.06265842109194092,-0.208035763163735,23.602013686503557,81.4714311787121,721
Stochastic covariance,15,-0.05584858811995895,87.37894489279863,-0.20145429215304564,90.4366311894702,-0.030408901862654932,-0.12432024990051677,20.999770008850454,86.20613738696048,721
Stochastic covariance,16,-0.18227845608031307,92.44848152189796,-0.3805846344989769,96.8076775752767,-0.09514939394468896,-0.21517993206634667,21.982149462714187,88.44160925650773,721
Stochastic covariance,17,-0.558979416868916,98.77702271102302,-0.9434322766372104,107.18495219728422,-0.24194193158849955,-0.42802697925067407,21.8698580921691,86.5522221876564,721
Stochastic covariance,18,-0.22496890348067114,92.52223360865074,-0.6209552865736537,100.98348414158,-0.10752800003107814,-0.36516944075727076,21.367529021679672,87.71520403455204,721
Stochastic covariance,19,-0.23824325815423625,91.98994779859154,-0.3336370724546814,94.08202908724678,-0.1357000337368993,-0.20778579229602961,21.930995253698157,86.76503603478541,721
Stochastic covariance,20,-0.4543182163075564,97.14587917788926,-0.6504235266898998,101.68730699784288,-0.2706398260004371,-0.4248256183136209,23.158107300099456,86.62472917624908,721
Stochastic covariance,21,-0.06898604146843879,88.089889722695,-0.39034044315415034,94.52053770324828,-0.03270258336713113,-0.2140633387140663,20.01107794640547,86.70940466965612,721
Stochastic covariance,22,-0.5993808449319912,96.37958529517954,-0.7163548224615877,99.05072842354299,-0.34866498395902634,-0.4643706702375036,22.835362058946814,82.69250668996007,721
Stochastic covariance,23,-0.14121823375366999,87.42196967162891,-0.4587042453871517,94.34573066562727,-0.0730510234772841,-0.2505581690051823,21.808082058088942,84.3422708418305,721
Stochastic covariance,24,-0.4054165592395722,97.64116268125964,-0.7271969525021754,104.18714429945665,-0.23038549582176107,-0.4884099934176063,20.343009565703632,89.39376973855437,721
Stochastic covariance,25,-0.33556383796837186,92.37452151794155,-0.43077182643803585,94.80692165940567,-0.21201319416474562,-0.3242713738510283,25.548277834261437,83.8014433543945,721
Stochastic covariance,26,-0.7529786168484806,98.85146376385278,-0.9821817538927173,104.27510276292342,-0.33654313670526764,-0.4493321250528683,23.66302254416295,81.03371377809455,721
Stochastic covariance,27,-0.2053884427883913,91.76948689957942,-0.46097208190919625,97.61772450280256,-0.1132572401854607,-0.2620546324069083,22.881893470727526,87.06981043157684,721
Stochastic covariance,28,-0.2692238184626706,94.1946541638055,-0.6866525880172164,103.39000361251992,-0.1601797588367745,-0.4414615067426302,22.028547429845627,88.26404450955641,721
Stochastic covariance,29,-0.5092205171843557,99.09577267305832,-0.7297473070762049,104.00543835379406,-0.2786185056533721,-0.4465049226560697,22.263352598310416,87.75881674868901,721
Stochastic covariance,30,-0.08591986886271781,91.55718173728027,-0.3769451462296971,97.81004386981549,-0.05455133164568337,-0.25101528008099666,21.48563241347049,89.71113901788233,721
Stochastic covariance,31,-0.225159512482201,88.41116943564782,-0.4574996420684622,94.0881803772101,-0.13906033416806335,-0.33059628082285664,24.434052574867668,82.90961006992615,721
Stochastic covariance,32,-0.46865655135646156,94.1172128432174,-0.7093624278516367,99.16840398112252,-0.23386518521849653,-0.34092951966880736,20.98490993013362,84.28249732483502,721
Stochastic covariance,33,-0.07901547695425769,87.67278136466102,-0.3723798997172469,94.2576158224646,-0.053564862343291976,-0.2897264882997231,22.445920319123015,85.89920626496826,721
Stochastic covariance,34,-0.1905386321565184,89.12753121323875,-0.28892256318378695,91.54513955835542,-0.11991742455739614,-0.21476329229608518,24.573203366376845,84.44538665610536,721
Stochastic covariance,35,-0.1901635517649143,90.55001569680816,-0.3864820803574553,95.16402528823129,-0.11725863135336323,-0.2688264663990984,23.502669995044126,86.08066449459189,721
Stochastic covariance,36,-0.0881391428951535,88.65944875041663,-0.326697343318757,93.9539005977614,-0.061574710895767146,-0.28226792598626704,22.19354370524053,86.7033288304306,721
