time,empirical_corr,window_label,window
2025-05-20 20:00:00,-0.5151944219801099,7D,168
2025-05-20 21:00:00,-0.5149429075961034,7D,168
2025-05-20 22:00:00,-0.5142712877305115,7D,168
2025-05-20 23:00:00,-0.5149422170878405,7D,168
2025-05-21 00:00:00,-0.5134783945114871,7D,168
2025-05-21 01:00:00,-0.5093880078886774,7D,168
2025-05-21 02:00:00,-0.5045727135353524,7D,168
2025-05-21 03:00:00,-0.5001800375219843,7D,168
2025-05-21 04:00:00,-0.4961372516111919,7D,168
2025-05-21 05:00:00,-0.4918650996865412,7D,168
2025-05-21 06:00:00,-0.4891017651761401,7D,168
2025-05-21 07:00:00,-0.4868822813271028,7D,168
2025-05-21 08:00:00,-0.4851567842888776,7D,168
2025-05-21 09:00:00,-0.4834569416229105,7D,168
2025-05-21 10:00:00,-0.4928931295894981,7D,168
2025-05-21 11:00:00,-0.5000165548340662,7D,168
2025-05-21 12:00:00,-0.5071925642273587,7D,168
2025-05-21 13:00:00,-0.5161283566888681,7D,168
2025-05-21 14:00:00,-0.5281187338717281,7D,168
2025-05-21 15:00:00,-0.5386865207656696,7D,168
2025-05-21 16:00:00,-0.5509835428481059,7D,168
2025-05-21 17:00:00,-0.5544325914332245,7D,168
2025-05-21 18:00:00,-0.5530732928176998,7D,168
2025-05-21 19:00:00,-0.5558646947352531,7D,168
2025-05-21 20:00:00,-0.559474083777319,7D,168
2025-05-21 21:00:00,-0.5605965367553598,7D,168
2025-05-21 22:00:00,-0.559977749974601,7D,168
2025-05-21 23:00:00,-0.5588202965195511,7D,168
2025-05-22 00:00:00,-0.5581205944012879,7D,168
2025-05-22 01:00:00,-0.5578811439191491,7D,168
2025-05-22 02:00:00,-0.5578499578642441,7D,168
2025-05-22 03:00:00,-0.5581110486629265,7D,168
2025-05-22 04:00:00,-0.5580066265973164,7D,168
2025-05-22 05:00:00,-0.5580920981155496,7D,168
2025-05-22 06:00:00,-0.5588046168990389,7D,168
2025-05-22 07:00:00,-0.5605415036500451,7D,168
2025-05-22 08:00:00,-0.5609030228642584,7D,168
2025-05-22 09:00:00,-0.5659827122496203,7D,168
2025-05-22 10:00:00,-0.5774181384513457,7D,168
2025-05-22 11:00:00,-0.5833211237180607,7D,168
2025-05-22 12:00:00,-0.585918773729683,7D,168
2025-05-22 13:00:00,-0.5897818975453698,7D,168
2025-05-22 14:00:00,-0.5945833981765415,7D,168
2025-05-22 15:00:00,-0.6004679972622495,7D,168
