side,label,wind_driver,intensity_year_inv,bandwidth,polynomial_degree
negative_low_price,corrected_negative_low_price,0.7975302555555549,19.7475708404427,0.25,0
negative_low_price,corrected_negative_low_price,0.8019739999999994,19.258292130100642,0.25,0
positive_high_price,corrected_positive_high_price,0.0021,113.64079527248833,0.3,0
positive_high_price,corrected_positive_high_price,0.00654374444444444,112.78854104366886,0.3,0
positive_high_price,corrected_positive_high_price,0.010987488888888881,111.95861992672461,0.3,0
positive_high_price,corrected_positive_high_price,0.015431233333333322,111.13527566219418,0.3,0
positive_high_price,corrected_positive_high_price,0.019874977777777764,110.3174087185471,0.3,0
positive_high_price,corrected_positive_high_price,0.024318722222222203,109.50674161994395,0.3,0
positive_high_price,corrected_positive_high_price,0.028762466666666646,108.70117360549565,0.3,0
positive_high_price,corrected_positive_high_price,0.033206211111111085,107.89781678167934,0.3,0
positive_high_price,corrected_positive_high_price,0.037649955555555524,107.10819468645667,0.3,0
positive_high_price,corrected_positive_high_price,0.04209369999999996,106.32813667492488,0.3,0
positive_high_price,corrected_positive_high_price,0.0465374444444444,105.5503452053277,0.3,0
positive_high_price,corrected_positive_high_price,0.05098118888888885,104.76982634537184,0.3,0
positive_high_price,corrected_positive_high_price,0.05542493333333329,103.98698777453887,0.3,0
positive_high_price,corrected_positive_high_price,0.059868677777777726,103.20637890939138,0.3,0
positive_high_price,corrected_positive_high_price,0.06431242222222218,102.42535941792659,0.3,0
positive_high_price,corrected_positive_high_price,0.06875616666666662,101.6438963145794,0.3,0
positive_high_price,corrected_positive_high_price,0.07319991111111106,100.86210629741572,0.3,0
positive_high_price,corrected_positive_high_price,0.0776436555555555,100.08143872741813,0.3,0
positive_high_price,corrected_positive_high_price,0.08208739999999994,99.3001562015045,0.3,0
positive_high_price,corrected_positive_high_price,0.08653114444444437,98.518216192011,0.3,0
positive_high_price,corrected_positive_high_price,0.09097488888888881,97.73803634488554,0.3,0
positive_high_price,corrected_positive_high_price,0.09541863333333327,96.9578884341595,0.3,0
positive_high_price,corrected_positive_high_price,0.0998623777777777,96.17690629478918,0.3,0
positive_high_price,corrected_positive_high_price,0.10430612222222214,95.39662733703089,0.3,0
positive_high_price,corrected_positive_high_price,0.10874986666666658,94.61559076721511,0.3,0
positive_high_price,corrected_positive_high_price,0.11319361111111102,93.83311336737889,0.3,0
positive_high_price,corrected_positive_high_price,0.11763735555555546,93.05008994811757,0.3,0
positive_high_price,corrected_positive_high_price,0.1220810999999999,92.26553726423636,0.3,0
positive_high_price,corrected_positive_high_price,0.12652484444444434,91.47702377980256,0.3,0
positive_high_price,corrected_positive_high_price,0.13096858888888877,90.68387418054684,0.3,0
positive_high_price,corrected_positive_high_price,0.13541233333333322,89.88747873254587,0.3,0
positive_high_price,corrected_positive_high_price,0.13985607777777764,89.10124743898625,0.3,0
positive_high_price,corrected_positive_high_price,0.1442998222222221,88.30930382993901,0.3,0
positive_high_price,corrected_positive_high_price,0.14874356666666655,87.5103846825966,0.3,0
positive_high_price,corrected_positive_high_price,0.15318731111111097,86.70334043675173,0.3,0
positive_high_price,corrected_positive_high_price,0.15763105555555543,85.88856940318632,0.3,0
positive_high_price,corrected_positive_high_price,0.16207479999999985,85.06477029599641,0.3,0
positive_high_price,corrected_positive_high_price,0.1665185444444443,84.23102429484616,0.3,0
positive_high_price,corrected_positive_high_price,0.17096228888888873,83.38778673711455,0.3,0
positive_high_price,corrected_positive_high_price,0.17540603333333318,82.5343527096929,0.3,0
positive_high_price,corrected_positive_high_price,0.1798497777777776,81.66989923516324,0.3,0
