method,side,wind_state,intensity_year_inv,bandwidth
Corrected paper-style low-price negative spike filter,negative,0.3789366777777781,1.7095119597431794,0.25
Corrected paper-style low-price negative spike filter,negative,0.3834359055555559,1.8111803803513937,0.25
Corrected paper-style low-price negative spike filter,negative,0.3879351333333337,1.9269904017406314,0.25
Corrected paper-style low-price negative spike filter,negative,0.39243436111111146,2.0423921267286334,0.25
Corrected paper-style low-price negative spike filter,negative,0.39693358888888924,2.1574690787862227,0.25
Corrected paper-style low-price negative spike filter,negative,0.401432816666667,2.2720389150801643,0.25
Corrected paper-style low-price negative spike filter,negative,0.4059320444444448,2.385805848663357,0.25
Corrected paper-style low-price negative spike filter,negative,0.4104312722222226,2.498442967355984,0.25
Corrected paper-style low-price negative spike filter,negative,0.41493050000000037,2.6099416431678057,0.25
Corrected paper-style low-price negative spike filter,negative,0.41942972777777815,2.7202014209899996,0.25
Corrected paper-style low-price negative spike filter,negative,0.42392895555555593,2.839730611980206,0.25
Corrected paper-style low-price negative spike filter,negative,0.4284281833333337,2.988870589165189,0.25
Corrected paper-style low-price negative spike filter,negative,0.4329274111111115,3.158731481578245,0.25
Corrected paper-style low-price negative spike filter,negative,0.4374266388888893,3.3572682087649843,0.25
Corrected paper-style low-price negative spike filter,negative,0.4419258666666671,3.556476417976424,0.25
Corrected paper-style low-price negative spike filter,negative,0.4464250944444449,3.7756703694201303,0.25
Corrected paper-style low-price negative spike filter,negative,0.4509243222222227,4.009471337677832,0.25
Corrected paper-style low-price negative spike filter,negative,0.45542355000000045,4.245132086815265,0.25
Corrected paper-style low-price negative spike filter,negative,0.45992277777777824,4.482828525351139,0.25
Corrected paper-style low-price negative spike filter,negative,0.464422005555556,4.722242412575315,0.25
Corrected paper-style low-price negative spike filter,negative,0.4689212333333338,4.96280620017177,0.25
Corrected paper-style low-price negative spike filter,negative,0.4734204611111116,5.2052561155074875,0.25
Corrected paper-style low-price negative spike filter,negative,0.47791968888888936,5.449030625224282,0.25
Corrected paper-style low-price negative spike filter,negative,0.48241891666666714,5.694125449091235,0.25
Corrected paper-style low-price negative spike filter,negative,0.4869181444444449,5.940464277543387,0.25
Corrected paper-style low-price negative spike filter,negative,0.4914173722222227,6.186920832444228,0.25
Corrected paper-style low-price negative spike filter,negative,0.4959166000000005,6.4342261176221855,0.25
Corrected paper-style low-price negative spike filter,negative,0.5004158277777783,6.682508392882324,0.25
Corrected paper-style low-price negative spike filter,negative,0.504915055555556,6.931734987848459,0.25
Corrected paper-style low-price negative spike filter,negative,0.5094142833333338,7.181450579943035,0.25
Corrected paper-style low-price negative spike filter,negative,0.5139135111111116,7.432241892323755,0.25
Corrected paper-style low-price negative spike filter,negative,0.5184127388888894,7.683559443264568,0.25
Corrected paper-style low-price negative spike filter,negative,0.5229119666666672,7.9347325412001055,0.25
Corrected paper-style low-price negative spike filter,negative,0.527411194444445,8.186263318773364,0.25
Corrected paper-style low-price negative spike filter,negative,0.5319104222222227,8.437917093346455,0.25
Corrected paper-style low-price negative spike filter,negative,0.5364096500000005,8.689074869748513,0.25
Corrected paper-style low-price negative spike filter,negative,0.5409088777777783,8.93987922481058,0.25
Corrected paper-style low-price negative spike filter,negative,0.5454081055555561,9.190585339729276,0.25
Corrected paper-style low-price negative spike filter,negative,0.5499073333333339,9.441982241143075,0.25
Corrected paper-style low-price negative spike filter,negative,0.5544065611111116,9.741062750748648,0.25
Corrected paper-style low-price negative spike filter,negative,0.5589057888888894,10.04108052908715,0.25
Corrected paper-style low-price negative spike filter,negative,0.5634050166666672,10.342451591016003,0.25
Corrected paper-style low-price negative spike filter,negative,0.567904244444445,10.644975830813564,0.25
Corrected paper-style low-price negative spike filter,negative,0.5724034722222228,10.948604167979662,0.25
Corrected paper-style low-price negative spike filter,negative,0.5769027000000005,11.252932076640587,0.25
Corrected paper-style low-price negative spike filter,negative,0.5814019277777783,11.55673166022468,0.25
Corrected paper-style low-price negative spike filter,negative,0.5859011555555561,11.859186262683552,0.25
Corrected paper-style low-price negative spike filter,negative,0.5904003833333339,12.160735137141309,0.25
Corrected paper-style low-price negative spike filter,negative,0.5948996111111117,12.46153086479409,0.25
Corrected paper-style low-price negative spike filter,negative,0.5993988388888895,12.761026292787978,0.25
Corrected paper-style low-price negative spike filter,negative,0.6038980666666672,13.057632047359629,0.25
Corrected paper-style low-price negative spike filter,negative,0.608397294444445,13.352368284811925,0.25
Corrected paper-style low-price negative spike filter,negative,0.6128965222222228,13.645348383203466,0.25
Corrected paper-style low-price negative spike filter,negative,0.6173957500000006,13.935366527483344,0.25
Corrected paper-style low-price negative spike filter,negative,0.6218949777777784,14.222083767839345,0.25
Corrected paper-style low-price negative spike filter,negative,0.6263942055555561,14.506758564267109,0.25
Corrected paper-style low-price negative spike filter,negative,0.6308934333333339,14.788514796024801,0.25
Corrected paper-style low-price negative spike filter,negative,0.6353926611111117,15.066836343600368,0.25
Corrected paper-style low-price negative spike filter,negative,0.6398918888888895,15.34271631563819,0.25
Corrected paper-style low-price negative spike filter,negative,0.6443911166666673,15.614305587219171,0.25
Corrected paper-style low-price negative spike filter,negative,0.648890344444445,15.880512261316447,0.25
Corrected paper-style low-price negative spike filter,negative,0.6533895722222228,16.14197421971501,0.25
Corrected paper-style low-price negative spike filter,negative,0.6578888000000006,16.399054671995117,0.25
Corrected paper-style low-price negative spike filter,negative,0.6623880277777784,16.65067995157128,0.25
Corrected paper-style low-price negative spike filter,negative,0.6668872555555562,16.897623320450307,0.25
Corrected paper-style low-price negative spike filter,negative,0.671386483333334,17.141254388358192,0.25
Corrected paper-style low-price negative spike filter,negative,0.6758857111111117,17.380347002540873,0.25
Corrected paper-style low-price negative spike filter,negative,0.6803849388888895,17.611017857324907,0.25
Corrected paper-style low-price negative spike filter,negative,0.6848841666666673,17.83627753781745,0.25
Corrected paper-style low-price negative spike filter,negative,0.6893833944444451,18.053887987184122,0.25
Corrected paper-style low-price negative spike filter,negative,0.6938826222222229,18.26055547254544,0.25
Corrected paper-style low-price negative spike filter,negative,0.6983818500000006,18.454664257637422,0.25
Corrected paper-style low-price negative spike filter,negative,0.7028810777777784,18.636004150381837,0.25
Corrected paper-style low-price negative spike filter,negative,0.7073803055555562,18.80564031193731,0.25
Corrected paper-style low-price negative spike filter,negative,0.711879533333334,18.962020086523594,0.25
Corrected paper-style low-price negative spike filter,negative,0.7163787611111118,19.101185311617964,0.25
Corrected paper-style low-price negative spike filter,negative,0.7208779888888895,19.22481100379979,0.25
Corrected paper-style low-price negative spike filter,negative,0.7253772166666673,19.333369235330476,0.25
Corrected paper-style low-price negative spike filter,negative,0.7298764444444451,19.42588165090054,0.25
Corrected paper-style low-price negative spike filter,negative,0.7343756722222229,19.50178664902248,0.25
Corrected paper-style low-price negative spike filter,negative,0.7388749000000007,19.556846145935683,0.25
Corrected paper-style low-price negative spike filter,negative,0.7433741277777784,19.587840999344532,0.25
Corrected paper-style low-price negative spike filter,negative,0.7478733555555562,19.596568435071415,0.25
Corrected paper-style low-price negative spike filter,negative,0.752372583333334,19.57946648277386,0.25
Corrected paper-style low-price negative spike filter,negative,0.7568718111111118,19.534232630352523,0.25
Corrected paper-style low-price negative spike filter,negative,0.7613710388888896,19.46017216073226,0.25
Corrected paper-style low-price negative spike filter,negative,0.7658702666666674,19.411578193888783,0.25
Corrected paper-style low-price negative spike filter,negative,0.7703694944444451,19.40101851815717,0.25
Corrected paper-style low-price negative spike filter,negative,0.7748687222222229,19.366232184204655,0.25
Corrected paper-style low-price negative spike filter,negative,0.7793679500000007,19.30646885501205,0.25
Corrected paper-style low-price negative spike filter,negative,0.7838671777777785,19.217308103481624,0.25
Corrected paper-style low-price negative spike filter,negative,0.7883664055555563,19.095977410524473,0.25
Corrected paper-style low-price negative spike filter,negative,0.792865633333334,18.93915353591382,0.25
Corrected paper-style low-price negative spike filter,negative,0.7973648611111118,18.745153721951038,0.25
Corrected paper-style low-price negative spike filter,negative,0.8018640888888896,18.510793648002903,0.25
Corrected paper-style low-price negative spike filter,negative,0.8063633166666674,18.237054781335686,0.25
Corrected paper-style low-price negative spike filter,negative,0.8108625444444452,17.968094015343503,0.25
Corrected paper-style low-price negative spike filter,negative,0.815361772222223,17.776144956350823,0.25
Corrected paper-style low-price negative spike filter,negative,0.8198610000000007,17.54363328577653,0.25
Corrected paper-style high-price positive spike filter,positive,0.01,65.09581548833408,0.3
Corrected paper-style high-price positive spike filter,positive,0.014499227777777783,64.61207302237688,0.3
Corrected paper-style high-price positive spike filter,positive,0.018998455555555564,64.13119531748072,0.3
Corrected paper-style high-price positive spike filter,positive,0.023497683333333345,63.65394879909548,0.3
Corrected paper-style high-price positive spike filter,positive,0.027996911111111127,63.179101075455996,0.3
Corrected paper-style high-price positive spike filter,positive,0.03249613888888891,62.70568798833823,0.3
Corrected paper-style high-price positive spike filter,positive,0.036995366666666696,62.23283312123843,0.3
Corrected paper-style high-price positive spike filter,positive,0.04149459444444448,61.761636679047676,0.3
Corrected paper-style high-price positive spike filter,positive,0.04599382222222226,61.291737900668295,0.3
Corrected paper-style high-price positive spike filter,positive,0.05049305000000004,60.82224174359268,0.3
Corrected paper-style high-price positive spike filter,positive,0.05499227777777782,60.362399747780856,0.3
Corrected paper-style high-price positive spike filter,positive,0.0594915055555556,59.90339021446688,0.3
Corrected paper-style high-price positive spike filter,positive,0.06399073333333338,59.44465267499691,0.3
Corrected paper-style high-price positive spike filter,positive,0.06848996111111116,58.98552099722031,0.3
Corrected paper-style high-price positive spike filter,positive,0.07298918888888895,58.52654035249046,0.3
Corrected paper-style high-price positive spike filter,positive,0.07748841666666673,58.06840061225836,0.3
Corrected paper-style high-price positive spike filter,positive,0.08198764444444451,57.61050362400892,0.3
Corrected paper-style high-price positive spike filter,positive,0.08648687222222229,57.152716089632385,0.3
Corrected paper-style high-price positive spike filter,positive,0.09098610000000007,56.69533718506065,0.3
Corrected paper-style high-price positive spike filter,positive,0.09548532777777785,56.23704884645177,0.3
Corrected paper-style high-price positive spike filter,positive,0.09998455555555563,55.77845701936412,0.3
Corrected paper-style high-price positive spike filter,positive,0.10448378333333341,55.3191213905776,0.3
Corrected paper-style high-price positive spike filter,positive,0.1089830111111112,54.85879704251887,0.3
Corrected paper-style high-price positive spike filter,positive,0.11348223888888898,54.396916338618176,0.3
Corrected paper-style high-price positive spike filter,positive,0.11798146666666677,53.93364560558759,0.3
Corrected paper-style high-price positive spike filter,positive,0.12248069444444455,53.46977227498844,0.3
Corrected paper-style high-price positive spike filter,positive,0.12697992222222235,53.00357844337063,0.3
Corrected paper-style high-price positive spike filter,positive,0.13147915000000013,52.53684248483391,0.3
Corrected paper-style high-price positive spike filter,positive,0.1359783777777779,52.07433215022642,0.3
Corrected paper-style high-price positive spike filter,positive,0.1404776055555557,51.60862223656856,0.3
Corrected paper-style high-price positive spike filter,positive,0.14497683333333347,51.139122318693076,0.3
Corrected paper-style high-price positive spike filter,positive,0.14947606111111125,50.67297479283242,0.3
Corrected paper-style high-price positive spike filter,positive,0.15397528888888903,50.201845984210664,0.3
Corrected paper-style high-price positive spike filter,positive,0.15847451666666681,49.726015484643035,0.3
Corrected paper-style high-price positive spike filter,positive,0.1629737444444446,49.24460005176116,0.3
Corrected paper-style high-price positive spike filter,positive,0.16747297222222238,48.75670400626228,0.3
Corrected paper-style high-price positive spike filter,positive,0.17197220000000016,48.26307082184429,0.3
Corrected paper-style high-price positive spike filter,positive,0.17647142777777794,47.76312347410919,0.3
Corrected paper-style high-price positive spike filter,positive,0.18097065555555572,47.256472254368845,0.3
Corrected paper-style high-price positive spike filter,positive,0.1854698833333335,46.74267147935897,0.3
Corrected paper-style high-price positive spike filter,positive,0.18996911111111128,46.22036085907999,0.3
Corrected paper-style high-price positive spike filter,positive,0.19446833888888906,45.68910185525242,0.3
Corrected paper-style high-price positive spike filter,positive,0.19896756666666685,45.14974021812508,0.3
Corrected paper-style high-price positive spike filter,positive,0.20346679444444463,44.608059295682025,0.3
Corrected paper-style high-price positive spike filter,positive,0.2079660222222224,44.05534747442604,0.3
Corrected paper-style high-price positive spike filter,positive,0.2124652500000002,43.49105365261905,0.3
Corrected paper-style high-price positive spike filter,positive,0.21696447777777797,42.91410260358474,0.3
Corrected paper-style high-price positive spike filter,positive,0.22146370555555575,42.32335558313843,0.3
Corrected paper-style high-price positive spike filter,positive,0.22596293333333356,41.71904051637465,0.3
Corrected paper-style high-price positive spike filter,positive,0.23046216111111134,41.0997596640227,0.3
Corrected paper-style high-price positive spike filter,positive,0.23496138888888912,40.46427512616834,0.3
Corrected paper-style high-price positive spike filter,positive,0.2394606166666669,39.81125700426408,0.3
Corrected paper-style high-price positive spike filter,positive,0.24395984444444468,39.13916693280332,0.3
Corrected paper-style high-price positive spike filter,positive,0.24845907222222247,38.44688864040326,0.3
Corrected paper-style high-price positive spike filter,positive,0.25295830000000025,37.73271450123802,0.3
Corrected paper-style high-price positive spike filter,positive,0.25745752777777803,36.99557969305182,0.3
Corrected paper-style high-price positive spike filter,positive,0.2619567555555558,36.233301999233966,0.3
Corrected paper-style high-price positive spike filter,positive,0.2664559833333336,35.44336659592825,0.3
Corrected paper-style high-price positive spike filter,positive,0.27095521111111137,34.62885392878598,0.3
Corrected paper-style high-price positive spike filter,positive,0.27545443888888915,33.78681702530839,0.3
Corrected paper-style high-price positive spike filter,positive,0.27995366666666693,32.9093166383137,0.3
Corrected paper-style high-price positive spike filter,positive,0.2844528944444447,31.993285097560257,0.3
Corrected paper-style high-price positive spike filter,positive,0.2889521222222225,31.035594568571277,0.3
Corrected paper-style high-price positive spike filter,positive,0.2934513500000003,30.032708456897566,0.3
Corrected paper-style high-price positive spike filter,positive,0.29795057777777806,28.98021880992822,0.3
Corrected paper-style high-price positive spike filter,positive,0.30244980555555584,27.886619847739563,0.3
Corrected paper-style high-price positive spike filter,positive,0.3069490333333336,26.77933778748544,0.3
Corrected paper-style high-price positive spike filter,positive,0.3114482611111114,25.68425411279434,0.3
Corrected paper-style high-price positive spike filter,positive,0.3159474888888892,24.627286522152097,0.3
Corrected paper-style high-price positive spike filter,positive,0.32044671666666696,23.56868710298966,0.3
Corrected paper-style high-price positive spike filter,positive,0.32494594444444475,22.530950406979972,0.3
Corrected paper-style high-price positive spike filter,positive,0.3294451722222225,21.499882313387666,0.3
Corrected paper-style high-price positive spike filter,positive,0.3339444000000003,20.51860101919675,0.3
Corrected paper-style high-price positive spike filter,positive,0.3384436277777781,19.5895635335999,0.3
Corrected paper-style high-price positive spike filter,positive,0.34294285555555587,18.759031722103515,0.3
Corrected paper-style high-price positive spike filter,positive,0.34744208333333365,18.030185370763018,0.3
Corrected paper-style high-price positive spike filter,positive,0.35194131111111143,17.410422601089486,0.3
Corrected paper-style high-price positive spike filter,positive,0.3564405388888892,16.837049915262526,0.3
Corrected paper-style high-price positive spike filter,positive,0.360939766666667,16.292329864294242,0.3
Corrected paper-style high-price positive spike filter,positive,0.3654389944444448,15.764530604657613,0.3
Corrected paper-style high-price positive spike filter,positive,0.36993822222222256,15.260737014733557,0.3
Corrected paper-style high-price positive spike filter,positive,0.37443745000000034,14.818470817008977,0.3
Corrected paper-style high-price positive spike filter,positive,0.3789366777777781,14.411475254774679,0.3
Corrected paper-style high-price positive spike filter,positive,0.3834359055555559,14.008873397756291,0.3
Corrected paper-style high-price positive spike filter,positive,0.3879351333333337,13.594614955584689,0.3
Corrected paper-style high-price positive spike filter,positive,0.39243436111111146,13.188608650885131,0.3
Corrected paper-style high-price positive spike filter,positive,0.39693358888888924,12.781052892308756,0.3
Corrected paper-style high-price positive spike filter,positive,0.401432816666667,12.3760151758922,0.3
Corrected paper-style high-price positive spike filter,positive,0.4059320444444448,11.999249147372177,0.3
Corrected paper-style high-price positive spike filter,positive,0.4104312722222226,11.616530219148812,0.3
Corrected paper-style high-price positive spike filter,positive,0.41493050000000037,11.232088301194734,0.3
Corrected paper-style high-price positive spike filter,positive,0.41942972777777815,10.862927415262753,0.3
Corrected paper-style high-price positive spike filter,positive,0.42392895555555593,10.51326833815955,0.3
Corrected paper-style high-price positive spike filter,positive,0.4284281833333337,10.213910935537767,0.3
Corrected paper-style high-price positive spike filter,positive,0.4329274111111115,9.9363830249262,0.3
Corrected paper-style high-price positive spike filter,positive,0.4374266388888893,9.685911676170097,0.3
Corrected paper-style high-price positive spike filter,positive,0.4419258666666671,9.437823626856515,0.3
Corrected paper-style high-price positive spike filter,positive,0.4464250944444449,9.199211998766026,0.3
Corrected paper-style high-price positive spike filter,positive,0.4509243222222227,8.957478339140463,0.3
Corrected paper-style high-price positive spike filter,positive,0.45542355000000045,8.703024307756769,0.3
Corrected paper-style high-price positive spike filter,positive,0.45992277777777824,8.42849089637611,0.3
Corrected paper-style high-price positive spike filter,positive,0.464422005555556,8.16366932642386,0.3
Corrected paper-style high-price positive spike filter,positive,0.4689212333333338,7.8954429040852965,0.3
Corrected paper-style high-price positive spike filter,positive,0.4734204611111116,7.656592317647461,0.3
Corrected paper-style high-price positive spike filter,positive,0.47791968888888936,7.436286716786787,0.3
Corrected paper-style high-price positive spike filter,positive,0.48241891666666714,7.220485065890726,0.3
Corrected paper-style high-price positive spike filter,positive,0.4869181444444449,7.034878969342207,0.3
Corrected paper-style high-price positive spike filter,positive,0.4914173722222227,6.837118593497125,0.3
Corrected paper-style high-price positive spike filter,positive,0.4959166000000005,6.630554293209667,0.3
Corrected paper-style high-price positive spike filter,positive,0.5004158277777783,6.450772838298382,0.3
Corrected paper-style high-price positive spike filter,positive,0.504915055555556,6.266061349924162,0.3
Corrected paper-style high-price positive spike filter,positive,0.5094142833333338,6.109934954986761,0.3
Corrected paper-style high-price positive spike filter,positive,0.5139135111111116,5.944232532693239,0.3
Corrected paper-style high-price positive spike filter,positive,0.5184127388888894,5.769609684102771,0.3
Corrected paper-style high-price positive spike filter,positive,0.5229119666666672,5.625764158788426,0.3
Corrected paper-style high-price positive spike filter,positive,0.527411194444445,5.50717786146188,0.3
Corrected paper-style high-price positive spike filter,positive,0.5319104222222227,5.3775610532673985,0.3
Corrected paper-style high-price positive spike filter,positive,0.5364096500000005,5.263641248144282,0.3
Corrected paper-style high-price positive spike filter,positive,0.5409088777777783,5.16077492611411,0.3
Corrected paper-style high-price positive spike filter,positive,0.5454081055555561,5.060730751578172,0.3
Corrected paper-style high-price positive spike filter,positive,0.5499073333333339,5.003820998990483,0.3
Corrected paper-style high-price positive spike filter,positive,0.5544065611111116,4.98395736204572,0.3
Corrected paper-style high-price positive spike filter,positive,0.5589057888888894,4.958632784559779,0.3
Corrected paper-style high-price positive spike filter,positive,0.5634050166666672,4.9280690511740035,0.3
Corrected paper-style high-price positive spike filter,positive,0.567904244444445,4.891824779497506,0.3
Corrected paper-style high-price positive spike filter,positive,0.5724034722222228,4.849261619632838,0.3
Corrected paper-style high-price positive spike filter,positive,0.5769027000000005,4.800320071968387,0.3
Corrected paper-style high-price positive spike filter,positive,0.5814019277777783,4.748716184040056,0.3
Corrected paper-style high-price positive spike filter,positive,0.5859011555555561,4.722940571005644,0.3
Corrected paper-style high-price positive spike filter,positive,0.5904003833333339,4.691912536785684,0.3
Corrected paper-style high-price positive spike filter,positive,0.5948996111111117,4.655316080263141,0.3
Corrected paper-style high-price positive spike filter,positive,0.5993988388888895,4.639839389308886,0.3
Corrected paper-style high-price positive spike filter,positive,0.6038980666666672,4.632216884449419,0.3
Corrected paper-style high-price positive spike filter,positive,0.608397294444445,4.620577442722024,0.3
Corrected paper-style high-price positive spike filter,positive,0.6128965222222228,4.604808928531785,0.3
Corrected paper-style high-price positive spike filter,positive,0.6173957500000006,4.5846038683545896,0.3
Corrected paper-style high-price positive spike filter,positive,0.6218949777777784,4.5597083439814075,0.3
Corrected paper-style high-price positive spike filter,positive,0.6263942055555561,4.52995272290368,0.3
Corrected paper-style high-price positive spike filter,positive,0.6308934333333339,4.494518656572122,0.3
Corrected paper-style high-price positive spike filter,positive,0.6353926611111117,4.45303560249682,0.3
Corrected paper-style high-price positive spike filter,positive,0.6398918888888895,4.405257112648216,0.3
Corrected paper-style high-price positive spike filter,positive,0.6443911166666673,4.350900345549471,0.3
Corrected paper-style high-price positive spike filter,positive,0.648890344444445,4.289496329936284,0.3
Corrected paper-style high-price positive spike filter,positive,0.6533895722222228,4.251745973252114,0.3
Corrected paper-style high-price positive spike filter,positive,0.6578888000000006,4.225877372894908,0.3
Corrected paper-style high-price positive spike filter,positive,0.6623880277777784,4.194734258694407,0.3
Corrected paper-style high-price positive spike filter,positive,0.6668872555555562,4.1577145640068816,0.3
Corrected paper-style high-price positive spike filter,positive,0.671386483333334,4.114516899831044,0.3
Corrected paper-style high-price positive spike filter,positive,0.6758857111111117,4.065275363240129,0.3
Corrected paper-style high-price positive spike filter,positive,0.6803849388888895,4.009553356331917,0.3
Corrected paper-style high-price positive spike filter,positive,0.6848841666666673,3.946964846147801,0.3
Corrected paper-style high-price positive spike filter,positive,0.6893833944444451,3.8772253390789952,0.3
Corrected paper-style high-price positive spike filter,positive,0.6938826222222229,3.7998600282310826,0.3
Corrected paper-style high-price positive spike filter,positive,0.6983818500000006,3.714220432707394,0.3
Corrected paper-style high-price positive spike filter,positive,0.7028810777777784,3.6201348974614316,0.3
Corrected paper-style high-price positive spike filter,positive,0.7073803055555562,3.5170102646545898,0.3
Corrected paper-style high-price positive spike filter,positive,0.711879533333334,3.4041715191372184,0.3
Corrected paper-style high-price positive spike filter,positive,0.7163787611111118,3.281285092893179,0.3
Corrected paper-style high-price positive spike filter,positive,0.7208779888888895,3.147982212518889,0.3
Corrected paper-style high-price positive spike filter,positive,0.7253772166666673,3.0036535877605526,0.3
Corrected paper-style high-price positive spike filter,positive,0.7298764444444451,2.8469653716047234,0.3
Corrected paper-style high-price positive spike filter,positive,0.7343756722222229,2.741852314486524,0.3
Corrected paper-style high-price positive spike filter,positive,0.7388749000000007,2.6359767519498654,0.3
Corrected paper-style high-price positive spike filter,positive,0.7433741277777784,2.520443149016413,0.3
Corrected paper-style high-price positive spike filter,positive,0.7478733555555562,2.45275615149419,0.3
Corrected paper-style high-price positive spike filter,positive,0.752372583333334,2.3980194698441184,0.3
Corrected paper-style high-price positive spike filter,positive,0.7568718111111118,2.3371930945526325,0.3
Corrected paper-style high-price positive spike filter,positive,0.7613710388888896,2.2699362423944582,0.3
Corrected paper-style high-price positive spike filter,positive,0.7658702666666674,2.19552651960097,0.3
Corrected paper-style high-price positive spike filter,positive,0.7703694944444451,2.1137479583204057,0.3
Corrected paper-style high-price positive spike filter,positive,0.7748687222222229,2.024391121663245,0.3
Corrected paper-style high-price positive spike filter,positive,0.7793679500000007,1.9269671476308727,0.3
Corrected paper-style high-price positive spike filter,positive,0.7838671777777785,1.821025247482741,0.3
Corrected paper-style high-price positive spike filter,positive,0.7883664055555563,1.7057863895613756,0.3
Corrected paper-style high-price positive spike filter,positive,0.792865633333334,1.5804933806508572,0.3
Corrected paper-style high-price positive spike filter,positive,0.7973648611111118,1.4448196638502249,0.3
Corrected paper-style high-price positive spike filter,positive,0.8018640888888896,1.3789801694241344,0.3
Corrected paper-style high-price positive spike filter,positive,0.8063633166666674,1.331913401359244,0.3
Corrected paper-style high-price positive spike filter,positive,0.8108625444444452,1.2799872175721265,0.3
Corrected paper-style high-price positive spike filter,positive,0.815361772222223,1.2227796103734931,0.3
Corrected paper-style high-price positive spike filter,positive,0.8198610000000007,1.1598569562694683,0.3
