method,side,wind_state,intensity_year_inv,bandwidth,estimator_type
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5520147916666666,2.7611051511624343,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5565545833333333,2.788896612976958,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5610943749999999,2.8151872934874835,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5656341666666667,2.840271762422602,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5701739583333333,2.863756361739906,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5747137499999999,2.8857216642071335,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5792535416666666,2.906088113993213,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5837933333333333,2.9249645147655525,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5883331249999999,2.9422785149827497,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5928729166666666,2.9578521371720434,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5974127083333333,2.9715632413634987,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6019524999999999,2.9833555038792303,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6064922916666666,2.9929881108551535,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6110320833333333,3.0005215533521072,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.615571875,3.0054372103077873,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6201116666666666,3.0075079090109096,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6246514583333332,3.006425918034485,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.62919125,3.0119276457504562,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6337310416666666,3.055885962476898,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6382708333333332,3.098931900812601,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.642810625,3.1410370424317926,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6473504166666666,3.1824787090247817,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6518902083333332,3.22283570701262,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.65643,3.2619195844070097,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6609697916666666,3.300100716834387,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6655095833333332,3.337228600033354,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.670049375,3.3732154238789946,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6745891666666666,3.407952409633443,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6791289583333333,3.441408464807766,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6836687499999999,3.473152173410428,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6882085416666666,3.5033563795610467,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6927483333333333,3.531815755148115,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6972881249999999,3.5582057778357004,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7018279166666666,3.5825186951800823,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7063677083333333,3.6048517647059826,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7109074999999999,3.625269782782103,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7154472916666665,3.642574387606249,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7199870833333333,3.6573550154405643,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7245268749999999,3.6690139378094524,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7290666666666666,3.6771114818054937,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7336064583333333,3.68079556381409,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7381462499999999,3.6800903476133975,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7426860416666666,3.6748919739452246,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7472258333333333,3.664997812106234,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7517656249999999,3.6494307306775133,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7563054166666666,3.628103184067173,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7608452083333332,3.6010774561824066,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7653849999999999,3.5679061383385493,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7699247916666666,3.528268114429589,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7744645833333332,3.481170252259019,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7790043749999999,3.425647066484228,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7835441666666666,3.361740447107872,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7880839583333332,3.288486636228003,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.79262375,3.205124433874239,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7971635416666666,3.111080356563539,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.8017033333333332,3.0052317281953957,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.806243125,2.886468439863408,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.8107829166666666,2.7546733679616056,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.8153227083333332,2.6090227348051878,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.8198624999999999,2.4479805331319113,0.28600687499999994,paper_kernel_raw_renewable
